ID,dia,tavg,tmin,tmax,insolacion,precipitacion,pmax,pmin,observatorio
284,2019-11-12,"15,6","10,7","20,6","9,4","0,2",-999,-999,ALICANTE/ALACANT
285,2019-11-13,"18,4","13,2","23,7","7,3","0,0",-999,-999,ALICANTE/ALACANT
286,2019-11-14,"13,5","10,5","16,5","0,6","0,2",-999,-999,ALICANTE/ALACANT
287,2019-11-15,"12,0","8,1","16,0","7,4","0,0",-999,-999,ALICANTE/ALACANT
288,2019-11-16,"13,2","9,0","17,3","8,9","0,0",-999,-999,ALICANTE/ALACANT
289,2019-11-17,"12,4","6,9","17,9","7,7","6,4",-999,-999,ALICANTE/ALACANT
290,2019-11-18,"12,9","7,3","18,5","6,7","0,0",-999,-999,ALICANTE/ALACANT
291,2019-11-19,"11,8","6,3","17,4","9,0","0,0",-999,-999,ALICANTE/ALACANT
292,2019-11-20,"11,7","6,1","17,3","8,4","0,6",-999,-999,ALICANTE/ALACANT
293,2019-11-21,"11,9","7,2","16,6","3,7","1,0",-999,-999,ALICANTE/ALACANT
294,2019-11-22,"11,0","8,0","14,1","0,3","14,4",-999,-999,ALICANTE/ALACANT
295,2019-11-23,"13,0","9,4","16,7","3,1","0,0",-999,-999,ALICANTE/ALACANT
296,2019-11-24,"14,2","10,9","17,5","8,0","0,0",-999,-999,ALICANTE/ALACANT
297,2019-11-25,"17,6","11,9","23,3","6,2","0,0",-999,-999,ALICANTE/ALACANT
298,2019-11-26,"18,2","12,6","23,8","8,1","0,0",-999,-999,ALICANTE/ALACANT
299,2019-11-27,"17,3","11,4","23,2","8,9","0,0",-999,-999,ALICANTE/ALACANT
300,2019-11-28,"16,6","11,5","21,7","8,4","0,0",-999,-999,ALICANTE/ALACANT
301,2019-11-29,"17,6","12,2","22,9","8,7","0,0",-999,-999,ALICANTE/ALACANT
302,2019-11-30,"16,6","10,6","22,5","9,0","0,0",-999,-999,ALICANTE/ALACANT
303,2019-12-01,"15,0","8,6","21,5","7,6","2,2",-999,-999,ALICANTE/ALACANT
304,2019-12-02,"13,8","11,5","16,2","0,7","24,4",-999,-999,ALICANTE/ALACANT
305,2019-12-03,"12,2","10,6","13,7","0,0","24,2",-999,-999,ALICANTE/ALACANT
306,2019-12-04,"12,6","9,7","15,5","1,5",Ip,-999,-999,ALICANTE/ALACANT
307,2019-12-05,"13,4","9,6","17,1","8,8",Ip,-999,-999,ALICANTE/ALACANT
308,2019-12-06,"13,8","9,5","18,2","8,0","0,0",-999,-999,ALICANTE/ALACANT
309,2019-12-07,"12,6","7,0","18,2","7,9","0,0",-999,-999,ALICANTE/ALACANT
310,2019-12-08,"11,9","5,7","18,1","8,8","0,0",-999,-999,ALICANTE/ALACANT
311,2019-12-09,"16,8","12,8","20,7","7,5","0,0",-999,-999,ALICANTE/ALACANT
312,2019-12-10,"13,2","6,8","19,6","8,9","0,0",-999,-999,ALICANTE/ALACANT
313,2019-12-11,"13,6","5,2","22,1","5,7","0,0",-999,-999,ALICANTE/ALACANT
314,2019-12-12,"12,2","7,5","17,0","2,7","0,0",-999,-999,ALICANTE/ALACANT
315,2019-12-13,"16,4","13,5","19,4","0,0","0,0",-999,-999,ALICANTE/ALACANT
316,2019-12-14,"14,3","8,6","20,0","8,4","0,0",-999,-999,ALICANTE/ALACANT
317,2019-12-15,"12,6","6,1","19,1","8,5","0,0",-999,-999,ALICANTE/ALACANT
318,2019-12-16,"11,8","7,5","16,1","1,0","0,0",-999,-999,ALICANTE/ALACANT
319,2019-12-17,"14,4","11,1","17,8","3,2",Ip,-999,-999,ALICANTE/ALACANT
320,2019-12-18,"13,5","7,7","19,3","8,5","0,0",-999,-999,ALICANTE/ALACANT
321,2019-12-19,"11,6","6,9","16,4","1,4","0,0",-999,-999,ALICANTE/ALACANT
322,2019-12-20,"13,3","10,0","16,6","0,0","1,0",-999,-999,ALICANTE/ALACANT
323,2019-12-21,"18,2","13,2","23,2","6,1","0,0",-999,-999,ALICANTE/ALACANT
324,2019-12-22,"19,2","15,8","22,6","8,6","0,0",-999,-999,ALICANTE/ALACANT
325,2019-12-23,"17,6","12,3","22,9","8,7","0,0",-999,-999,ALICANTE/ALACANT
326,2019-12-24,"17,6","10,1","25,0","8,7","0,0",-999,-999,ALICANTE/ALACANT
327,2019-12-25,"14,6","7,4","21,8","8,7","0,0",-999,-999,ALICANTE/ALACANT
328,2019-12-26,"15,0","7,7","22,3","8,0","0,0",-999,-999,ALICANTE/ALACANT
329,2019-12-27,"13,2","6,8","19,5","8,6","0,0",-999,-999,ALICANTE/ALACANT
330,2019-12-28,"11,0","6,0","16,0","7,1","0,0",-999,-999,ALICANTE/ALACANT
331,2019-12-29,"10,7","5,5","15,9","4,9","0,0",-999,-999,ALICANTE/ALACANT
332,2019-12-30,"11,1","5,8","16,4","8,0","0,0",-999,-999,ALICANTE/ALACANT
333,2019-12-31,"11,5","6,0","17,0","3,5","0,0",-999,-999,ALICANTE/ALACANT
334,2020-01-01,"10,3","4,3","16,3","8,8","0,0",-999,-999,ALICANTE/ALACANT
335,2020-01-02,"10,2","5,5","14,9","2,8","0,0",-999,-999,ALICANTE/ALACANT
336,2020-01-03,"9,0","2,6","15,5","8,7","0,0",-999,-999,ALICANTE/ALACANT
337,2020-01-04,"10,6","5,4","15,8","8,8","0,0",-999,-999,ALICANTE/ALACANT
338,2020-01-05,"10,8","3,6","18,0","8,9","0,0",-999,-999,ALICANTE/ALACANT
339,2020-01-06,"9,1","2,2","16,0","8,6","0,0",-999,-999,ALICANTE/ALACANT
340,2020-01-07,"9,6","3,5","15,8","8,3","0,0",-999,-999,ALICANTE/ALACANT
341,2020-01-08,"8,6","2,5","14,6","7,1","0,0",-999,-999,ALICANTE/ALACANT
342,2020-01-09,"11,4","5,7","17,2","8,8","0,0",-999,-999,ALICANTE/ALACANT
343,2020-01-10,"11,2","5,5","16,9","5,0",Ip,-999,-999,ALICANTE/ALACANT
344,2020-01-11,"11,2","5,6","16,8","9,0","0,0",-999,-999,ALICANTE/ALACANT
345,2020-01-12,"8,4","2,3","14,4","9,1","0,0",-999,-999,ALICANTE/ALACANT
346,2020-01-13,"9,0","2,3","15,7","8,8","0,0",-999,-999,ALICANTE/ALACANT
347,2020-01-14,"9,8","2,4","17,2","9,1","0,0",-999,-999,ALICANTE/ALACANT
348,2020-01-15,"11,0","3,7","18,2","8,4","0,0",-999,-999,ALICANTE/ALACANT
349,2020-01-16,"11,9","5,9","17,9","9,0","0,0",-999,-999,ALICANTE/ALACANT
350,2020-01-17,"13,1","5,4","20,8","7,4","0,0",-999,-999,ALICANTE/ALACANT
351,2020-01-18,"13,0","9,3","16,8","3,2","0,0",-999,-999,ALICANTE/ALACANT
352,2020-01-19,"11,0","7,9","14,0","2,7","2,6",-999,-999,ALICANTE/ALACANT
353,2020-01-20,"10,3","7,0","13,6","2,1","31,2",-999,-999,ALICANTE/ALACANT
354,2020-01-21,"12,3","9,2","15,4","4,1","3,2",-999,-999,ALICANTE/ALACANT
355,2020-01-22,"11,9","7,4","16,4","7,7","0,0",-999,-999,ALICANTE/ALACANT
356,2020-01-23,"10,2","5,8","14,5","4,5",Ip,-999,-999,ALICANTE/ALACANT
357,2020-01-24,"10,6","5,4","15,7","3,3","0,0",-999,-999,ALICANTE/ALACANT
358,2020-01-25,"11,8","7,5","16,2","1,9",Ip,-999,-999,ALICANTE/ALACANT
359,2020-01-26,"12,8","6,6","19,1","9,1","0,0",-999,-999,ALICANTE/ALACANT
360,2020-01-27,"12,8","6,9","18,7","9,5","0,0",-999,-999,ALICANTE/ALACANT
361,2020-01-28,"15,8","12,1","19,5","2,4","0,0",-999,-999,ALICANTE/ALACANT
362,2020-01-29,"18,9","14,7","23,1","9,1","0,0",-999,-999,ALICANTE/ALACANT
363,2020-01-30,"16,8","10,4","23,3","8,1","0,0",-999,-999,ALICANTE/ALACANT
364,2020-01-31,"18,2","13,1","23,2","9,5",Ip,-999,-999,ALICANTE/ALACANT
365,2020-02-01,"18,9","13,5","24,3","8,4","0,0",-999,-999,ALICANTE/ALACANT
366,2020-02-02,"18,8","11,7","26,0","9,1","0,0",-999,-999,ALICANTE/ALACANT
367,2020-02-03,"17,1","9,8","24,4","10,0","0,0",-999,-999,ALICANTE/ALACANT
368,2020-02-04,"19,7","10,8","28,6","9,9",Ip,-999,-999,ALICANTE/ALACANT
369,2020-02-05,"11,9","8,6","15,2","0,3","0,4",-999,-999,ALICANTE/ALACANT
370,2020-02-06,"11,1","5,6","16,6","7,0","0,0",-999,-999,ALICANTE/ALACANT
371,2020-02-07,"11,8","7,4","16,3","5,1","0,0",-999,-999,ALICANTE/ALACANT
372,2020-02-08,"14,1","7,0","21,2","6,4","0,0",-999,-999,ALICANTE/ALACANT
373,2020-02-09,"13,9","10,0","17,8","7,5","0,0",-999,-999,ALICANTE/ALACANT
374,2020-02-10,"16,7","9,2","24,2","10,0","0,0",-999,-999,ALICANTE/ALACANT
375,2020-02-11,"17,8","11,8","23,9","9,2","0,0",-999,-999,ALICANTE/ALACANT
376,2020-02-12,"15,1","11,3","18,9","7,3","0,0",-999,-999,ALICANTE/ALACANT
377,2020-02-13,"16,2","10,0","22,3","7,9","0,0",-999,-999,ALICANTE/ALACANT
378,2020-02-14,"14,8","9,2","20,4","10,2","0,0",-999,-999,ALICANTE/ALACANT
379,2020-02-15,"12,4","7,1","17,8","9,9","0,0",-999,-999,ALICANTE/ALACANT
380,2020-02-16,"13,1","8,2","18,0","8,8","0,0",-999,-999,ALICANTE/ALACANT
381,2020-02-17,"14,4","10,4","18,5","7,4","0,0",-999,-999,ALICANTE/ALACANT
382,2020-02-18,"12,8","11,3","14,2","0,0","0,8",-999,-999,ALICANTE/ALACANT
383,2020-02-19,"13,8","11,1","16,6","3,4","0,0",-999,-999,ALICANTE/ALACANT
384,2020-02-20,"12,3","7,0","17,6","10,3","0,0",-999,-999,ALICANTE/ALACANT
385,2020-02-21,"11,2","5,7","16,6","8,1","0,0",-999,-999,ALICANTE/ALACANT
386,2020-02-22,"11,5","4,9","18,1","10,5","0,0",-999,-999,ALICANTE/ALACANT
387,2020-02-23,"13,3","5,1","21,5","10,5","0,0",-999,-999,ALICANTE/ALACANT
388,2020-02-24,"13,0","5,0","20,9","10,7","0,0",-999,-999,ALICANTE/ALACANT
389,2020-02-25,"18,2","9,5","26,8","9,9","0,0",-999,-999,ALICANTE/ALACANT
390,2020-02-26,"17,6","11,6","23,7","10,6","0,0",-999,-999,ALICANTE/ALACANT
391,2020-02-27,"17,5","10,0","25,0","10,8","0,0",-999,-999,ALICANTE/ALACANT
392,2020-02-28,"17,3","10,7","23,9","9,7","0,0",-999,-999,ALICANTE/ALACANT
393,2020-02-29,"16,2","8,4","24,1","9,5","0,0",-999,-999,ALICANTE/ALACANT
394,2020-03-01,"18,4","13,6","23,3","6,3","0,0",-999,-999,ALICANTE/ALACANT
395,2020-03-02,"18,9","12,4","25,4","7,3","1,0",-999,-999,ALICANTE/ALACANT
396,2020-03-03,"16,2","9,8","22,6","5,5","0,0",-999,-999,ALICANTE/ALACANT
397,2020-03-04,"20,5","16,8","24,2","10,3","0,0",-999,-999,ALICANTE/ALACANT
398,2020-03-05,"20,6","14,8","26,4","9,3","0,0",-999,-999,ALICANTE/ALACANT
399,2020-03-06,"15,6","12,7","18,6","7,0",Ip,-999,-999,ALICANTE/ALACANT
400,2020-03-07,"15,2","10,1","20,3","10,4","0,0",-999,-999,ALICANTE/ALACANT
401,2020-03-08,"16,2","7,6","24,7","11,0","0,0",-999,-999,ALICANTE/ALACANT
402,2020-03-09,"18,8","13,8","23,9","8,6","0,0",-999,-999,ALICANTE/ALACANT
403,2020-03-10,"14,4","9,6","19,3","10,5","0,0",-999,-999,ALICANTE/ALACANT
404,2020-03-11,"16,4","9,7","23,0","11,1","0,0",-999,-999,ALICANTE/ALACANT
405,2020-03-12,"17,4","10,4","24,4","10,5","0,0",-999,-999,ALICANTE/ALACANT
406,2020-03-13,"17,3","11,5","23,1","7,8","0,0",-999,-999,ALICANTE/ALACANT
407,2020-03-14,"16,5","12,1","20,9","10,9","0,0",-999,-999,ALICANTE/ALACANT
408,2020-03-15,"14,0","9,0","19,1","9,4","0,2",-999,-999,ALICANTE/ALACANT
409,2020-03-16,"14,5","13,0","16,0","0,3","5,2",-999,-999,ALICANTE/ALACANT
410,2020-03-17,"15,2","11,5","18,9","1,6","0,4",-999,-999,ALICANTE/ALACANT
411,2020-03-18,"15,4","11,6","19,3","8,8","0,0",-999,-999,ALICANTE/ALACANT
412,2020-03-19,"13,6","9,1","18,0","9,6",Ip,-999,-999,ALICANTE/ALACANT
413,2020-03-20,"13,2","9,8","16,5","2,8","0,0",-999,-999,ALICANTE/ALACANT
414,2020-03-21,"14,2","11,1","17,3","1,6","13,6",-999,-999,ALICANTE/ALACANT
415,2020-03-22,"13,4","10,4","16,3","0,7","12,6",-999,-999,ALICANTE/ALACANT
416,2020-03-23,"14,8","12,1","17,4","2,8","18,2",-999,-999,ALICANTE/ALACANT
417,2020-03-24,"13,3","11,8","14,8","0,1","6,0",-999,-999,ALICANTE/ALACANT
418,2020-03-25,"11,3","9,3","13,3","1,4","3,8",-999,-999,ALICANTE/ALACANT
419,2020-03-26,"13,0","7,3","18,8","8,1","0,0",-999,-999,ALICANTE/ALACANT
420,2020-03-27,"9,7","8,7","10,7","0,0","9,0",-999,-999,ALICANTE/ALACANT
421,2020-03-28,"12,0","6,9","17,2","7,7","0,0",-999,-999,ALICANTE/ALACANT
422,2020-03-29,"13,4","6,0","20,7","11,9","0,0",-999,-999,ALICANTE/ALACANT
423,2020-03-30,"12,6","9,1","16,0","3,6",Ip,-999,-999,ALICANTE/ALACANT
424,2020-03-31,"15,7","11,2","20,2","5,8","1,8",-999,-999,ALICANTE/ALACANT
425,2020-04-01,"16,2","11,6","20,8","8,9","8,6",-999,-999,ALICANTE/ALACANT
426,2020-04-02,"13,5","9,1","17,9","6,5","2,2",-999,-999,ALICANTE/ALACANT
427,2020-04-03,"14,8","9,7","20,0","10,5","0,0",-999,-999,ALICANTE/ALACANT
428,2020-04-04,"13,5","8,3","18,7","8,2","0,0",-999,-999,ALICANTE/ALACANT
429,2020-04-05,"13,4","9,2","17,7","9,0","0,0",-999,-999,ALICANTE/ALACANT
430,2020-04-06,"14,4","10,0","18,8","10,1","0,0",-999,-999,ALICANTE/ALACANT
431,2020-04-07,"14,8","10,4","19,1","11,4","0,0",-999,-999,ALICANTE/ALACANT
432,2020-04-08,"14,0","8,8","19,2","12,2","0,0",-999,-999,ALICANTE/ALACANT
433,2020-04-09,"15,0","9,6","20,3","7,3","0,0",-999,-999,ALICANTE/ALACANT
434,2020-04-10,"16,5","12,5","20,5","6,0","0,0",-999,-999,ALICANTE/ALACANT
435,2020-04-11,"15,4","9,3","21,4","11,6","0,0",-999,-999,ALICANTE/ALACANT
436,2020-04-12,"15,6","11,7","19,5","2,6","1,8",-999,-999,ALICANTE/ALACANT
437,2020-04-13,"16,0","13,3","18,7","2,5","0,2",-999,-999,ALICANTE/ALACANT
438,2020-04-14,"18,2","14,5","22,0","9,9","1,0",-999,-999,ALICANTE/ALACANT
439,2020-04-15,"16,4","13,4","19,4","3,8","6,6",-999,-999,ALICANTE/ALACANT
440,2020-04-16,"15,8","11,4","20,2","9,3","0,0",-999,-999,ALICANTE/ALACANT
441,2020-04-17,"17,3","14,1","20,5","6,4","0,2",-999,-999,ALICANTE/ALACANT
442,2020-04-18,"18,0","14,8","21,3","4,9","0,0",-999,-999,ALICANTE/ALACANT
443,2020-04-19,"18,4","15,3","21,6","1,2","6,8",-999,-999,ALICANTE/ALACANT
444,2020-04-20,"19,7","13,9","25,5","11,1","0,0",-999,-999,ALICANTE/ALACANT
445,2020-04-21,"17,8","13,8","21,8","7,0","0,0",-999,-999,ALICANTE/ALACANT
446,2020-04-22,"18,8","15,1","22,6","6,5","0,0",-999,-999,ALICANTE/ALACANT
447,2020-04-23,"16,4","11,7","21,1","9,1","0,0",-999,-999,ALICANTE/ALACANT
448,2020-04-24,"16,2","11,7","20,7","12,4",Ip,-999,-999,ALICANTE/ALACANT
449,2020-04-25,"15,6","13,0","18,1","1,1",Ip,-999,-999,ALICANTE/ALACANT
450,2020-04-26,"16,7","11,9","21,5","11,0",Ip,-999,-999,ALICANTE/ALACANT
451,2020-04-27,"20,0","13,7","26,2","9,5","8,8",-999,-999,ALICANTE/ALACANT
452,2020-04-28,"17,8","12,5","23,1","6,6","0,0",-999,-999,ALICANTE/ALACANT
453,2020-04-29,"19,7","12,7","26,7","12,7","0,0",-999,-999,ALICANTE/ALACANT
454,2020-04-30,"21,8","15,8","27,8","11,2","0,0",-999,-999,ALICANTE/ALACANT
455,2020-05-01,"23,4","16,4","30,5","13,0","0,0",-999,-999,ALICANTE/ALACANT
456,2020-05-02,"25,3","18,8","31,8","13,1","0,0",-999,-999,ALICANTE/ALACANT
457,2020-05-03,"22,9","17,7","28,1","12,9","0,0",-999,-999,ALICANTE/ALACANT
458,2020-05-04,"21,6","15,3","27,8","12,7","0,0",-999,-999,ALICANTE/ALACANT
459,2020-05-05,"22,0","17,0","27,1","12,3","0,0",-999,-999,ALICANTE/ALACANT
460,2020-05-06,"21,3","17,0","25,6","12,0","0,0",-999,-999,ALICANTE/ALACANT
461,2020-05-07,"21,2","16,0","26,4","10,4","0,0",-999,-999,ALICANTE/ALACANT
462,2020-05-08,"20,4","16,0","24,7","11,0","0,0",-999,-999,ALICANTE/ALACANT
463,2020-05-09,"20,6","17,4","23,9","6,0","11,8",-999,-999,ALICANTE/ALACANT
464,2020-05-10,"20,7","15,5","25,9","7,6","0,2",-999,-999,ALICANTE/ALACANT
465,2020-05-11,"21,0","14,9","27,0","10,9","0,0",-999,-999,ALICANTE/ALACANT
466,2020-05-12,"19,5","15,4","23,6","6,3",Ip,-999,-999,ALICANTE/ALACANT
467,2020-05-13,"18,9","14,2","23,6","13,3","15,4",-999,-999,ALICANTE/ALACANT
468,2020-05-14,"18,0","13,3","22,6","3,9","4,2",-999,-999,ALICANTE/ALACANT
469,2020-05-15,"17,4","13,5","21,4","5,6","0,8",-999,-999,ALICANTE/ALACANT
470,2020-05-16,"18,4","14,4","22,3","6,9","0,0",-999,-999,ALICANTE/ALACANT
471,2020-05-17,"19,2","15,3","23,0","5,9","0,0",-999,-999,ALICANTE/ALACANT
472,2020-05-18,"19,4","13,8","25,0","12,9","0,0",-999,-999,ALICANTE/ALACANT
473,2020-05-19,"21,4","15,2","27,6","13,6","0,0",-999,-999,ALICANTE/ALACANT
474,2020-05-20,"22,6","17,1","28,0","13,6","0,0",-999,-999,ALICANTE/ALACANT
475,2020-05-21,"22,8","17,9","27,6","13,6","0,0",-999,-999,ALICANTE/ALACANT
476,2020-05-22,"23,0","16,8","29,2","13,6","0,0",-999,-999,ALICANTE/ALACANT
477,2020-05-23,"23,2","16,7","29,6","13,1","0,0",-999,-999,ALICANTE/ALACANT
478,2020-05-24,"21,3","16,9","25,7","13,1","0,0",-999,-999,ALICANTE/ALACANT
479,2020-05-25,"20,8","15,7","26,0","7,2",Ip,-999,-999,ALICANTE/ALACANT
480,2020-05-26,"21,6","16,7","26,6","13,0","0,0",-999,-999,ALICANTE/ALACANT
481,2020-05-27,"22,3","16,6","28,0","13,6","0,0",-999,-999,ALICANTE/ALACANT
482,2020-05-28,"22,0","17,4","26,6","13,3","0,0",-999,-999,ALICANTE/ALACANT
483,2020-05-29,"21,2","15,9","26,6","13,7","0,0",-999,-999,ALICANTE/ALACANT
484,2020-05-30,"20,2","15,1","25,4","13,6","0,0",-999,-999,ALICANTE/ALACANT
485,2020-05-31,"20,2","14,4","26,1","10,9","0,0",-999,-999,ALICANTE/ALACANT
486,2020-06-01,"22,4","17,2","27,7","12,1","0,0",-999,-999,ALICANTE/ALACANT
487,2020-06-02,"21,2","16,5","26,0","11,5","0,0",-999,-999,ALICANTE/ALACANT
488,2020-06-03,"22,2","16,6","27,9","13,5","0,0",-999,-999,ALICANTE/ALACANT
489,2020-06-04,"25,4","19,8","31,0","6,9",Ip,-999,-999,ALICANTE/ALACANT
490,2020-06-05,"25,1","17,7","32,5","13,8","0,0",-999,-999,ALICANTE/ALACANT
491,2020-06-06,"24,2","18,7","29,8","13,2","0,0",-999,-999,ALICANTE/ALACANT
492,2020-06-07,"25,2","20,8","29,7","10,1",Ip,-999,-999,ALICANTE/ALACANT
493,2020-06-08,"19,1","15,9","22,3","5,0","5,4",-999,-999,ALICANTE/ALACANT
494,2020-06-09,"20,7","16,0","25,4","10,4","0,2",-999,-999,ALICANTE/ALACANT
495,2020-06-10,"21,0","16,4","25,5","11,9","0,0",-999,-999,ALICANTE/ALACANT
496,2020-06-11,"22,7","16,7","28,7","13,6","0,0",-999,-999,ALICANTE/ALACANT
497,2020-06-12,"24,0","20,4","27,7","12,7","0,0",-999,-999,ALICANTE/ALACANT
498,2020-06-13,"24,4","19,1","29,8","13,8","0,0",-999,-999,ALICANTE/ALACANT
499,2020-06-14,"22,4","17,7","27,1","11,5","0,0",-999,-999,ALICANTE/ALACANT
500,2020-06-15,"23,2","17,5","28,8","13,7","0,0",-999,-999,ALICANTE/ALACANT
501,2020-06-16,"22,2","18,2","26,2","11,1","0,0",-999,-999,ALICANTE/ALACANT
502,2020-06-17,"23,0","19,0","27,1","12,1","0,0",-999,-999,ALICANTE/ALACANT
503,2020-06-18,"23,2","19,6","26,9","8,1","6,0",-999,-999,ALICANTE/ALACANT
504,2020-06-19,"23,6","20,0","27,3","10,9","0,0",-999,-999,ALICANTE/ALACANT
505,2020-06-20,"22,8","17,9","27,8","13,8","0,0",-999,-999,ALICANTE/ALACANT
506,2020-06-21,"23,6","18,5","28,6","13,9","0,0",-999,-999,ALICANTE/ALACANT
507,2020-06-22,"25,0","19,4","30,5","13,9","0,0",-999,-999,ALICANTE/ALACANT
508,2020-06-23,"24,6","20,2","29,0","13,9","0,0",-999,-999,ALICANTE/ALACANT
509,2020-06-24,"24,3","19,5","29,1","10,6","0,0",-999,-999,ALICANTE/ALACANT
510,2020-06-25,"25,6","19,5","31,7","13,5","0,0",-999,-999,ALICANTE/ALACANT
511,2020-06-26,"25,2","20,3","30,1","13,2","0,0",-999,-999,ALICANTE/ALACANT
512,2020-06-27,"25,1","21,0","29,2","12,8","0,0",-999,-999,ALICANTE/ALACANT
513,2020-06-28,"24,6","20,5","28,6","13,5","0,0",-999,-999,ALICANTE/ALACANT
514,2020-06-29,"25,8","19,8","31,8","13,8","0,0",-999,-999,ALICANTE/ALACANT
515,2020-06-30,"26,0","20,6","31,5","12,6","0,0",-999,-999,ALICANTE/ALACANT
516,2020-07-01,"26,4","20,8","32,0","13,6","0,0",-999,-999,ALICANTE/ALACANT
517,2020-07-02,"27,4","22,2","32,6","12,4","0,0",-999,-999,ALICANTE/ALACANT
518,2020-07-03,"27,0","23,7","30,4","8,1",Ip,-999,-999,ALICANTE/ALACANT
519,2020-07-04,"25,7","22,6","28,8","12,2","0,0",-999,-999,ALICANTE/ALACANT
520,2020-07-05,"25,0","20,2","29,8","13,8","0,0",-999,-999,ALICANTE/ALACANT
521,2020-07-06,"26,0","20,3","31,6","13,8","0,0",-999,-999,ALICANTE/ALACANT
522,2020-07-07,"27,1","20,8","33,4","13,7","0,0",-999,-999,ALICANTE/ALACANT
523,2020-07-08,"26,1","22,0","30,2","10,8","0,0",-999,-999,ALICANTE/ALACANT
524,2020-07-09,"27,5","23,3","31,7","10,9",Ip,-999,-999,ALICANTE/ALACANT
525,2020-07-10,"25,8","20,7","31,0","13,4","0,0",-999,-999,ALICANTE/ALACANT
526,2020-07-11,"26,8","21,0","32,6","13,6","0,0",-999,-999,ALICANTE/ALACANT
527,2020-07-12,"26,6","23,0","30,2","9,5",Ip,-999,-999,ALICANTE/ALACANT
528,2020-07-13,"26,8","21,7","31,9","13,3","0,0",-999,-999,ALICANTE/ALACANT
529,2020-07-14,"26,0","22,4","29,7","8,2",Ip,-999,-999,ALICANTE/ALACANT
530,2020-07-15,"25,4","20,9","29,8","13,3","0,0",-999,-999,ALICANTE/ALACANT
531,2020-07-16,"24,9","20,2","29,6","13,7","0,0",-999,-999,ALICANTE/ALACANT
532,2020-07-17,"25,2","21,4","28,9","12,5","0,0",-999,-999,ALICANTE/ALACANT
533,2020-07-18,"25,8","22,0","29,5","11,7","0,0",-999,-999,ALICANTE/ALACANT
534,2020-07-19,"26,0","20,8","31,3","13,3","0,0",-999,-999,ALICANTE/ALACANT
535,2020-07-20,"26,8","23,3","30,3","11,6","0,0",-999,-999,ALICANTE/ALACANT
536,2020-07-21,"25,5","20,4","30,6","13,5","0,0",-999,-999,ALICANTE/ALACANT
537,2020-07-22,"27,4","22,1","32,6","12,3","0,0",-999,-999,ALICANTE/ALACANT
538,2020-07-23,"26,6","20,5","32,6","13,5","0,0",-999,-999,ALICANTE/ALACANT
539,2020-07-24,"26,3","21,2","31,4","13,2","0,0",-999,-999,ALICANTE/ALACANT
540,2020-07-25,"27,5","22,5","32,5","13,3","0,0",-999,-999,ALICANTE/ALACANT
541,2020-07-26,"26,2","21,2","31,1","13,3","0,0",-999,-999,ALICANTE/ALACANT
542,2020-07-27,"27,8","21,7","33,8","12,0","0,0",-999,-999,ALICANTE/ALACANT
543,2020-07-28,"28,3","23,5","33,1","13,1","0,0",-999,-999,ALICANTE/ALACANT
544,2020-07-29,"28,6","23,0","34,2","13,1","0,0",-999,-999,ALICANTE/ALACANT
545,2020-07-30,"28,4","23,5","33,4","11,1","0,0",-999,-999,ALICANTE/ALACANT
546,2020-07-31,"28,6","24,0","33,1","12,8","0,0",-999,-999,ALICANTE/ALACANT
547,2020-08-01,"29,2","24,5","33,9","8,9","1,2",-999,-999,ALICANTE/ALACANT
548,2020-08-02,"29,1","25,1","33,1","11,2","0,0",-999,-999,ALICANTE/ALACANT
549,2020-08-03,"28,3","25,5","31,1","6,4","0,4",-999,-999,ALICANTE/ALACANT
550,2020-08-04,"27,6","24,6","30,5","6,7","5,4",-999,-999,ALICANTE/ALACANT
551,2020-08-05,"26,4","22,5","30,3","12,7","0,0",-999,-999,ALICANTE/ALACANT
552,2020-08-06,"27,0","23,1","31,0","13,3","0,0",-999,-999,ALICANTE/ALACANT
553,2020-08-07,"26,6","21,5","31,7","13,0","0,0",-999,-999,ALICANTE/ALACANT
554,2020-08-08,"26,9","21,3","32,5","12,7","0,0",-999,-999,ALICANTE/ALACANT
555,2020-08-09,"28,0","22,2","33,9","11,3","0,0",-999,-999,ALICANTE/ALACANT
556,2020-08-10,"27,0","21,2","32,7","11,4","0,0",-999,-999,ALICANTE/ALACANT
557,2020-08-11,"28,8","25,1","32,6","9,4","0,6",-999,-999,ALICANTE/ALACANT
558,2020-08-12,"27,8","23,1","32,6","11,3","0,0",-999,-999,ALICANTE/ALACANT
559,2020-08-13,"27,4","22,7","32,1","12,8","0,0",-999,-999,ALICANTE/ALACANT
560,2020-08-14,"26,6","21,9","31,2","12,5","0,0",-999,-999,ALICANTE/ALACANT
561,2020-08-15,"26,4","21,3","31,5","12,9","0,0",-999,-999,ALICANTE/ALACANT
562,2020-08-16,"27,0","20,8","33,2","13,0","0,0",-999,-999,ALICANTE/ALACANT
563,2020-08-17,"28,2","21,7","34,7","12,7","0,0",-999,-999,ALICANTE/ALACANT
564,2020-08-18,"26,7","21,3","32,1","11,4","0,0",-999,-999,ALICANTE/ALACANT
565,2020-08-19,"26,6","20,7","32,6","12,8","0,0",-999,-999,ALICANTE/ALACANT
566,2020-08-20,"26,6","21,1","32,0","11,0","0,0",-999,-999,ALICANTE/ALACANT
567,2020-08-21,"28,0","23,9","32,1","11,2","0,0",-999,-999,ALICANTE/ALACANT
